SVD Analysis for Genre: Drama

Metric: Average count of target genre per user

k = 15
  original: 5.0846 (users=53424)
  2u: 4.9768 (users=53424)
  4u: 5.6152 (users=53424)
  6u: 6.3004 (users=53424)
  25u: 7.0460 (users=53424)
  50u: 6.5573 (users=53424)
  100u: 6.6358 (users=53424)
  200u: 6.4642 (users=53424)
  300u: 6.8243 (users=53424)
  500u: 7.0965 (users=53424)
  1000u: 6.8784 (users=53424)
  2000u: 7.3452 (users=53424)

k = 25
  original: 8.4319 (users=53424)
  2u: 8.2287 (users=53424)
  4u: 9.2101 (users=53424)
  6u: 10.2629 (users=53424)
  25u: 11.4136 (users=53424)
  50u: 10.6366 (users=53424)
  100u: 10.6320 (users=53424)
  200u: 10.4481 (users=53424)
  300u: 10.9814 (users=53424)
  500u: 11.3212 (users=53424)
  1000u: 10.9892 (users=53424)
  2000u: 11.6710 (users=53424)

k = 35
  original: 11.7374 (users=53424)
  2u: 11.4867 (users=53424)
  4u: 12.7853 (users=53424)
  6u: 14.1551 (users=53424)
  25u: 15.6993 (users=53424)
  50u: 14.7102 (users=53424)
  100u: 14.6126 (users=53424)
  200u: 14.4413 (users=53424)
  300u: 15.0937 (users=53424)
  500u: 15.4833 (users=53424)
  1000u: 15.0874 (users=53424)
  2000u: 15.9194 (users=53424)

