NMF Analysis for Genre: Drama

Metric: Average count of target genre per user

k = 15
  original: 5.1214 (users=53424)
  2u: 5.2769 (users=53424)
  4u: 5.0492 (users=53424)
  6u: 5.1511 (users=53424)
  25u: 5.7450 (users=53424)
  50u: 6.8719 (users=53424)
  100u: 10.3546 (users=53424)
  200u: 12.3667 (users=53424)
  300u: 13.1509 (users=53424)
  500u: 8.3833 (users=53424)
  1000u: 7.8633 (users=53424)
  2000u: 9.8851 (users=53424)

k = 25
  original: 8.4780 (users=53424)
  2u: 8.6143 (users=53424)
  4u: 8.4609 (users=53424)
  6u: 8.6527 (users=53424)
  25u: 9.8298 (users=53424)
  50u: 11.5343 (users=53424)
  100u: 16.7461 (users=53424)
  200u: 20.0826 (users=53424)
  300u: 21.5746 (users=53424)
  500u: 12.6749 (users=53424)
  1000u: 12.8712 (users=53424)
  2000u: 15.9517 (users=53424)

k = 35
  original: 11.7701 (users=53424)
  2u: 11.9999 (users=53424)
  4u: 11.8638 (users=53424)
  6u: 12.1060 (users=53424)
  25u: 13.9136 (users=53424)
  50u: 16.1409 (users=53424)
  100u: 22.8903 (users=53424)
  200u: 27.6000 (users=53424)
  300u: 29.7786 (users=53424)
  500u: 16.7801 (users=53424)
  1000u: 17.8366 (users=53424)
  2000u: 21.9584 (users=53424)

