user_id,1920.0,1930.0,1940.0,1950.0,1960.0,1970.0,1980.0,1990.0
1,0.0,0.0,0.0,0.0,100000000.0,-99.99990000010001,-49.9999750000125,14.28571224489825
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,100000000.0,-99.99990000010001,0.0,0.0
6,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,-99.99990000010001
7,0.0,0.0,0.0,99.99990000010001,0.0,0.0,-49.9999750000125,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,-24.99999375000156,16.666663888889353
9,0.0,100000000.0,0.0,300000000.0,0.0,0.0,0.0,-49.99999375000079
10,0.0,0.0,0.0,0.0,0.0,0.0,49.9999750000125,-33.333322222225924
11,0.0,0.0,0.0,0.0,0.0,0.0,33.333322222225924,-19.9999960000008
12,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,-16.666663888889353
13,0.0,200000000.0,0.0,0.0,0.0,0.0,0.0,-24.999996875000395
14,0.0,0.0,0.0,0.0,0.0,199.99980000020003,-49.9999750000125,-14.28571224489825
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,-99.99990000010001,0.0,0.0,100000000.0,33.333322222225924,-16.666663888889353
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,200000000.0,-99.99990000010001,-49.9999750000125,0.0,0.0,-33.333322222225924,49.9999750000125
19,0.0,100000000.0,0.0,0.0,0.0,199.99980000020003,-19.9999960000008,-49.99998750000312
20,0.0,0.0,0.0,0.0,-99.99990000010001,0.0,0.0,16.666663888889353
21,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,-11.111109876543349
22,0.0,0.0,0.0,0.0,0.0,0.0,49.9999750000125,-16.666663888889353
23,0.0,0.0,0.0,-99.99990000010001,0.0,0.0,0.0,33.333322222225924
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,200000000.0,0.0,0.0,0.0,0.0,49.9999750000125,-74.9999812500047
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,33.333322222225924,-16.666663888889353
31,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,-24.99999375000156
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,-33.333322222225924,16.666663888889353
38,0.0,0.0,-99.99990000010001,0.0,-49.9999750000125,0.0,0.0,33.333327777778706
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,-33.333322222225924,0.0,49.9999750000125
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,-49.9999750000125,-49.9999750000125,39.9999920000016
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,-49.9999750000125,-99.99990000010001,0.0,66.66664444445185
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,-9.9999990000001
53,0.0,0.0,0.0,0.0,0.0,0.0,99.99990000010001,-11.111109876543349
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,-99.99990000010001,0.0,0.0,100000000.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,-49.9999750000125,0.0,100000000.0,0.0
59,0.0,0.0,-99.99990000010001,0.0,0.0,0.0,0.0,14.28571224489825
60,0.0,99.99990000010001,0.0,0.0,-24.99999375000156,-49.9999750000125,0.0,100000000.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,-99.99990000010001,0.0,99.99990000010001,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,-99.99990000010001,-99.99990000010001,0.0,0.0,-33.333322222225924,99.99996666667778
65,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,-19.9999960000008
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,-22.222219753086698
70,0.0,0.0,0.0,0.0,-49.9999750000125,-99.99990000010001,33.333322222225924,33.333322222225924
71,0.0,0.0,0.0,0.0,0.0,199.99980000020003,-99.99996666667778,19.9999960000008
72,0.0,0.0,0.0,0.0,0.0,-49.9999750000125,33.333322222225924,0.0
73,0.0,0.0,-99.99990000010001,100000000.0,0.0,199.99980000020003,-33.333322222225924,-19.9999960000008
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
