enhanced_ Adult | K=15 | ORIGINAL: total=31210, users=53424, mean_per_user=0.5842
enhanced_ Classics | K=15 | ORIGINAL: total=80588, users=53424, mean_per_user=1.5085
enhanced_ Classics | K=15 | 25: total=117043, users=53424, mean_per_user=2.1908
enhanced_ Classics | K=15 | 50: total=107630, users=53424, mean_per_user=2.0146
enhanced_ Classics | K=15 | 100: total=88511, users=53424, mean_per_user=1.6568
enhanced_ Classics | K=15 | 200: total=68889, users=53424, mean_per_user=1.2895
enhanced_ Classics | K=25 | ORIGINAL: total=134787, users=53424, mean_per_user=2.5230
enhanced_ Classics | K=25 | 25: total=195262, users=53424, mean_per_user=3.6549
enhanced_ Classics | K=25 | 50: total=180305, users=53424, mean_per_user=3.3750
enhanced_ Classics | K=25 | 100: total=151787, users=53424, mean_per_user=2.8412
enhanced_ Classics | K=25 | 200: total=120223, users=53424, mean_per_user=2.2504
enhanced_ Classics | K=35 | ORIGINAL: total=188958, users=53424, mean_per_user=3.5369
enhanced_ Classics | K=35 | 25: total=273141, users=53424, mean_per_user=5.1127
enhanced_ Classics | K=35 | 50: total=253646, users=53424, mean_per_user=4.7478
enhanced_ Classics | K=35 | 100: total=215632, users=53424, mean_per_user=4.0362
enhanced_ Classics | K=35 | 200: total=173583, users=53424, mean_per_user=3.2492
enhanced_ Drama | K=15 | ORIGINAL: total=287537, users=53424, mean_per_user=5.3822
enhanced_ Drama | K=15 | 25: total=356351, users=53424, mean_per_user=6.6702
enhanced_ Drama | K=15 | 50: total=338475, users=53424, mean_per_user=6.3356
enhanced_ Drama | K=15 | 100: total=299416, users=53424, mean_per_user=5.6045
enhanced_ Drama | K=15 | 200: total=238457, users=53424, mean_per_user=4.4635
enhanced_ Drama | K=25 | ORIGINAL: total=475500, users=53424, mean_per_user=8.9005
enhanced_ Drama | K=25 | 25: total=590290, users=53424, mean_per_user=11.0492
enhanced_ Drama | K=25 | 50: total=564094, users=53424, mean_per_user=10.5588
enhanced_ Drama | K=25 | 100: total=503316, users=53424, mean_per_user=9.4212
enhanced_ Drama | K=25 | 200: total=409609, users=53424, mean_per_user=7.6671
enhanced_ Drama | K=35 | ORIGINAL: total=661775, users=53424, mean_per_user=12.3872
enhanced_ Drama | K=35 | 25: total=822028, users=53424, mean_per_user=15.3869
enhanced_ Drama | K=35 | 50: total=788263, users=53424, mean_per_user=14.7548
enhanced_ Drama | K=35 | 100: total=708601, users=53424, mean_per_user=13.2637
enhanced_ Drama | K=35 | 200: total=586123, users=53424, mean_per_user=10.9712
enhanced_ Fantasy | K=15 | ORIGINAL: total=157245, users=53424, mean_per_user=2.9433
enhanced_ Fantasy | K=15 | 25: total=217371, users=53424, mean_per_user=4.0688
enhanced_ Fantasy | K=15 | 50: total=206641, users=53424, mean_per_user=3.8679
enhanced_ Fantasy | K=15 | 100: total=178603, users=53424, mean_per_user=3.3431
enhanced_ Fantasy | K=15 | 200: total=132537, users=53424, mean_per_user=2.4809
enhanced_ Fantasy | K=25 | ORIGINAL: total=263242, users=53424, mean_per_user=4.9274
enhanced_ Fantasy | K=25 | 25: total=363131, users=53424, mean_per_user=6.7972
enhanced_ Fantasy | K=25 | 50: total=346358, users=53424, mean_per_user=6.4832
enhanced_ Fantasy | K=25 | 100: total=304295, users=53424, mean_per_user=5.6958
enhanced_ Fantasy | K=25 | 200: total=231973, users=53424, mean_per_user=4.3421
enhanced_ Fantasy | K=35 | ORIGINAL: total=370780, users=53424, mean_per_user=6.9403
enhanced_ Fantasy | K=35 | 25: total=509663, users=53424, mean_per_user=9.5400
enhanced_ Fantasy | K=35 | 50: total=487489, users=53424, mean_per_user=9.1249
enhanced_ Fantasy | K=35 | 100: total=433496, users=53424, mean_per_user=8.1143
enhanced_ Fantasy | K=35 | 200: total=335919, users=53424, mean_per_user=6.2878
enhanced_ Historical | K=15 | ORIGINAL: total=95090, users=53424, mean_per_user=1.7799
enhanced_ Historical | K=15 | 25: total=139727, users=53424, mean_per_user=2.6154
enhanced_ Historical | K=15 | 50: total=121074, users=53424, mean_per_user=2.2663
enhanced_ Historical | K=15 | 100: total=103568, users=53424, mean_per_user=1.9386
enhanced_ Historical | K=15 | 200: total=77685, users=53424, mean_per_user=1.4541
enhanced_ Historical | K=25 | ORIGINAL: total=156394, users=53424, mean_per_user=2.9274
enhanced_ Historical | K=25 | 25: total=226327, users=53424, mean_per_user=4.2364
enhanced_ Historical | K=25 | 50: total=199572, users=53424, mean_per_user=3.7356
enhanced_ Historical | K=25 | 100: total=172757, users=53424, mean_per_user=3.2337
enhanced_ Historical | K=25 | 200: total=132733, users=53424, mean_per_user=2.4845
enhanced_ Historical | K=35 | ORIGINAL: total=216505, users=53424, mean_per_user=4.0526
enhanced_ Historical | K=35 | 25: total=310707, users=53424, mean_per_user=5.8159
enhanced_ Historical | K=35 | 50: total=276964, users=53424, mean_per_user=5.1843
enhanced_ Historical | K=35 | 100: total=242652, users=53424, mean_per_user=4.5420
enhanced_ Historical | K=35 | 200: total=188646, users=53424, mean_per_user=3.5311
enhanced_ Horror | K=15 | ORIGINAL: total=54994, users=53424, mean_per_user=1.0294
enhanced_ Horror | K=15 | 25: total=78570, users=53424, mean_per_user=1.4707
enhanced_ Horror | K=15 | 50: total=72428, users=53424, mean_per_user=1.3557
enhanced_ Horror | K=15 | 100: total=61613, users=53424, mean_per_user=1.1533
enhanced_ Horror | K=15 | 200: total=45148, users=53424, mean_per_user=0.8451
enhanced_ Horror | K=25 | ORIGINAL: total=90517, users=53424, mean_per_user=1.6943
enhanced_ Horror | K=25 | 25: total=129105, users=53424, mean_per_user=2.4166
enhanced_ Horror | K=25 | 50: total=120442, users=53424, mean_per_user=2.2545
enhanced_ Horror | K=25 | 100: total=104004, users=53424, mean_per_user=1.9468
enhanced_ Horror | K=25 | 200: total=78205, users=53424, mean_per_user=1.4639
enhanced_ Horror | K=35 | ORIGINAL: total=126465, users=53424, mean_per_user=2.3672
enhanced_ Horror | K=35 | 25: total=179982, users=53424, mean_per_user=3.3689
enhanced_ Horror | K=35 | 50: total=168645, users=53424, mean_per_user=3.1567
enhanced_ Horror | K=35 | 100: total=147501, users=53424, mean_per_user=2.7610
enhanced_ Horror | K=35 | 200: total=112760, users=53424, mean_per_user=2.1107
enhanced_ Mystery | K=15 | ORIGINAL: total=168605, users=53424, mean_per_user=3.1560
enhanced_ Mystery | K=15 | 25: total=228695, users=53424, mean_per_user=4.2808
enhanced_ Mystery | K=15 | 50: total=215996, users=53424, mean_per_user=4.0431
enhanced_ Mystery | K=15 | 100: total=181889, users=53424, mean_per_user=3.4046
enhanced_ Mystery | K=15 | 200: total=137453, users=53424, mean_per_user=2.5729
enhanced_ Mystery | K=25 | ORIGINAL: total=280945, users=53424, mean_per_user=5.2588
enhanced_ Mystery | K=25 | 25: total=379813, users=53424, mean_per_user=7.1094
enhanced_ Mystery | K=25 | 50: total=360701, users=53424, mean_per_user=6.7517
enhanced_ Mystery | K=25 | 100: total=308601, users=53424, mean_per_user=5.7764
enhanced_ Mystery | K=25 | 200: total=238945, users=53424, mean_per_user=4.4726
enhanced_ Mystery | K=35 | ORIGINAL: total=393547, users=53424, mean_per_user=7.3665
enhanced_ Mystery | K=35 | 25: total=531445, users=53424, mean_per_user=9.9477
enhanced_ Mystery | K=35 | 50: total=505726, users=53424, mean_per_user=9.4663
enhanced_ Mystery | K=35 | 100: total=437966, users=53424, mean_per_user=8.1979
enhanced_ Mystery | K=35 | 200: total=344917, users=53424, mean_per_user=6.4562
enhanced_ Nonfiction | K=15 | ORIGINAL: total=120411, users=53424, mean_per_user=2.2539
enhanced_ Nonfiction | K=15 | 25: total=168512, users=53424, mean_per_user=3.1542
enhanced_ Nonfiction | K=15 | 50: total=154036, users=53424, mean_per_user=2.8833
enhanced_ Nonfiction | K=15 | 100: total=128901, users=53424, mean_per_user=2.4128
enhanced_ Nonfiction | K=15 | 200: total=91474, users=53424, mean_per_user=1.7122
enhanced_ Nonfiction | K=25 | ORIGINAL: total=200170, users=53424, mean_per_user=3.7468
enhanced_ Nonfiction | K=25 | 25: total=278403, users=53424, mean_per_user=5.2112
enhanced_ Nonfiction | K=25 | 50: total=255983, users=53424, mean_per_user=4.7915
enhanced_ Nonfiction | K=25 | 100: total=218190, users=53424, mean_per_user=4.0841
enhanced_ Nonfiction | K=25 | 200: total=159840, users=53424, mean_per_user=2.9919
enhanced_ Nonfiction | K=35 | ORIGINAL: total=278856, users=53424, mean_per_user=5.2197
enhanced_ Nonfiction | K=35 | 25: total=386520, users=53424, mean_per_user=7.2350
enhanced_ Nonfiction | K=35 | 50: total=358425, users=53424, mean_per_user=6.7091
enhanced_ Nonfiction | K=35 | 100: total=308466, users=53424, mean_per_user=5.7739
enhanced_ Nonfiction | K=35 | 200: total=231421, users=53424, mean_per_user=4.3318
enhanced_ Romance | K=15 | ORIGINAL: total=141246, users=53424, mean_per_user=2.6439
enhanced_ Romance | K=15 | 25: total=195690, users=53424, mean_per_user=3.6630
enhanced_ Romance | K=15 | 50: total=172563, users=53424, mean_per_user=3.2301
enhanced_ Romance | K=15 | 100: total=153440, users=53424, mean_per_user=2.8721
enhanced_ Romance | K=15 | 200: total=106988, users=53424, mean_per_user=2.0026
enhanced_ Romance | K=25 | ORIGINAL: total=234706, users=53424, mean_per_user=4.3933
enhanced_ Romance | K=25 | 25: total=324420, users=53424, mean_per_user=6.0726
enhanced_ Romance | K=25 | 50: total=289876, users=53424, mean_per_user=5.4260
enhanced_ Romance | K=25 | 100: total=260876, users=53424, mean_per_user=4.8831
enhanced_ Romance | K=25 | 200: total=188553, users=53424, mean_per_user=3.5294
enhanced_ Romance | K=35 | ORIGINAL: total=327667, users=53424, mean_per_user=6.1333
enhanced_ Romance | K=35 | 25: total=452153, users=53424, mean_per_user=8.4635
enhanced_ Romance | K=35 | 50: total=407912, users=53424, mean_per_user=7.6354
enhanced_ Romance | K=35 | 100: total=370490, users=53424, mean_per_user=6.9349
enhanced_ Romance | K=35 | 200: total=273708, users=53424, mean_per_user=5.1233
enhanced_ Science Fiction | K=15 | ORIGINAL: total=72724, users=53424, mean_per_user=1.3613
enhanced_ Science Fiction | K=15 | 25: total=108128, users=53424, mean_per_user=2.0240
enhanced_ Science Fiction | K=15 | 50: total=99895, users=53424, mean_per_user=1.8699
enhanced_ Science Fiction | K=15 | 100: total=81245, users=53424, mean_per_user=1.5208
enhanced_ Science Fiction | K=15 | 200: total=60539, users=53424, mean_per_user=1.1332
enhanced_ Science Fiction | K=25 | ORIGINAL: total=121687, users=53424, mean_per_user=2.2778
enhanced_ Science Fiction | K=25 | 25: total=177564, users=53424, mean_per_user=3.3237
enhanced_ Science Fiction | K=25 | 50: total=165438, users=53424, mean_per_user=3.0967
enhanced_ Science Fiction | K=25 | 100: total=137723, users=53424, mean_per_user=2.5779
enhanced_ Science Fiction | K=25 | 200: total=105206, users=53424, mean_per_user=1.9693
enhanced_ Science Fiction | K=35 | ORIGINAL: total=170855, users=53424, mean_per_user=3.1981
enhanced_ Science Fiction | K=35 | 25: total=246792, users=53424, mean_per_user=4.6195
enhanced_ Science Fiction | K=35 | 50: total=230889, users=53424, mean_per_user=4.3218
enhanced_ Science Fiction | K=35 | 100: total=195009, users=53424, mean_per_user=3.6502
enhanced_ Science Fiction | K=35 | 200: total=151353, users=53424, mean_per_user=2.8331
enhanced_ Thriller | K=15 | ORIGINAL: total=90460, users=53424, mean_per_user=1.6932
enhanced_ Thriller | K=15 | 25: total=130850, users=53424, mean_per_user=2.4493
enhanced_ Thriller | K=15 | 50: total=120901, users=53424, mean_per_user=2.2630
enhanced_ Thriller | K=15 | 100: total=98776, users=53424, mean_per_user=1.8489
enhanced_ Thriller | K=15 | 200: total=70288, users=53424, mean_per_user=1.3157
enhanced_ Thriller | K=25 | ORIGINAL: total=152394, users=53424, mean_per_user=2.8525
enhanced_ Thriller | K=25 | 25: total=218943, users=53424, mean_per_user=4.0982
enhanced_ Thriller | K=25 | 50: total=204133, users=53424, mean_per_user=3.8210
enhanced_ Thriller | K=25 | 100: total=170701, users=53424, mean_per_user=3.1952
enhanced_ Thriller | K=25 | 200: total=125515, users=53424, mean_per_user=2.3494
enhanced_ Thriller | K=35 | ORIGINAL: total=214897, users=53424, mean_per_user=4.0225
enhanced_ Thriller | K=35 | 25: total=307163, users=53424, mean_per_user=5.7495
enhanced_ Thriller | K=35 | 50: total=288268, users=53424, mean_per_user=5.3959
enhanced_ Thriller | K=35 | 100: total=244097, users=53424, mean_per_user=4.5691
enhanced_ Thriller | K=35 | 200: total=183728, users=53424, mean_per_user=3.4391
