NMF Analysis for Genre: Adult

Metric: Average count of target genre per user

k = 15
  original: 0.5515 (users=53424)
  2u: 0.3236 (users=53424)
  4u: 0.3826 (users=53424)
  6u: 0.2365 (users=53424)
  25u: 1.5826 (users=53424)
  50u: 3.1874 (users=53424)
  100u: 6.3469 (users=53424)
  200u: 10.0099 (users=53424)
  300u: 11.0661 (users=53424)
  500u: 11.5765 (users=53424)
  1000u: 11.6742 (users=53424)
  2000u: 12.2311 (users=53424)

k = 25
  original: 0.8495 (users=53424)
  2u: 0.4981 (users=53424)
  4u: 0.5711 (users=53424)
  6u: 0.4308 (users=53424)
  25u: 2.7151 (users=53424)
  50u: 5.2473 (users=53424)
  100u: 10.5233 (users=53424)
  200u: 16.5453 (users=53424)
  300u: 18.3533 (users=53424)
  500u: 19.2473 (users=53424)
  1000u: 18.9567 (users=53424)
  2000u: 19.3237 (users=53424)

k = 35
  original: 1.1162 (users=53424)
  2u: 0.6670 (users=53424)
  4u: 0.7576 (users=53424)
  6u: 0.6510 (users=53424)
  25u: 3.8695 (users=53424)
  50u: 7.3357 (users=53424)
  100u: 14.7075 (users=53424)
  200u: 23.1989 (users=53424)
  300u: 25.8212 (users=53424)
  500u: 27.1192 (users=53424)
  1000u: 26.5222 (users=53424)
  2000u: 26.6767 (users=53424)

